gnome shell extension empty here is the situation changed unity shell to gnome shell installed the gnome tweak tool installed the shell extension themes  everything i normally need to do that is installed when i go to gnome tweak tool and click on shell extension the right list is empty i 've surfed the web and questions for answer yes i did restart my pc after installing everything even restarted a couple of time yes i clicked the cog and chose gnome instead of ubuntu to no avail i ca seem to see what is supposed to be on that right menu i saw some screenshot and i know it is supposed to be filled with radio buttons and such i 've tried the suggested answer here gnome tweak tool does not show extensions but this is the result cd extensions cd extensions no such file or directory i installed the following gnome-shell extensions which are not appearing in all of that info gotten from synaptic which i also installed all package were installed in root mode updates and upgrades done also the terminal just popped an error as i tryied to get into the tweak tool first time it pop me the error critical error parsing schema traceback most recent call last file py line 45 in init summary summary 0 childnodes 0 data indexerror list index out of range warning shell not running traceback most recent call last file py line 57 in init self shell gnomeshellfactory file py line 38 in getinstance instances cls cls file py line 123 in init v map int file py line 46 in version return js const config version file py line 39 in result output s js file line 148 in call flags 0 timeout none file py line 43 in function return args kwargs gerror the name was not provided by any service files warning could not list shell extensions traceback most recent call last file py line 62 in init extensions self extensions attributeerror shellthemetweak instance has no attribute shell warning error detecting shell traceback most recent call last file py line 145 in init shell gnomeshellfactory file py line 38 in getinstance instances cls cls file py line 123 in init v map int file py line 46 in version return js const config version file py line 39 in result output s js file line 148 in call flags 0 timeout none file py line 43 in function return args kwargs gerror the name was not provided by any service files gtk-critical assertion width 0 failed i also tryied sudo apt-get remove and sudo apt-get install to no avail still the same long error message help edit i have scrapped the whole virtual machine and reinstalled it 30 gb of hard drive ubuntu 728 mb of video memory home folder not encrypted here is what i have done sudo apt-get install gnome-shell reboot boot into gnome sudo ppa sudo apt-get update sudo apt-get install and still the same screenshot of desktop also a printscreen of gnome tweak tool|gnome shell theme problem on ubuntu possible duplicate gnome shell extension empty i am trying to install anewstart gnome shell themes on ubuntu i have installed gnome shell extension for themes sudo ppa sudo apt-get update sudo apt-get install i got the instructions from here anewstart gnome shell theme awoken icons theme pure art but when i go to advanced settings shell extensions its empty there is nothing also there is a orange triangle sign next to shell theme drop down in advanced settings theme when i try to run the from terminal i get following error critical error parsing schema traceback most recent call last file py line 45 in init summary summary 0 childnodes 0 data indexerror list index out of range warning error detecting shell traceback most recent call last file py line 145 in init shell gnomeshellfactory file py line 38 in getinstance instances cls cls file py line 123 in init v map int file py line 46 in version return js const config version file py line 39 in result output s js file line 148 in call flags 0 timeout none file py line 43 in function return args kwargs gerror the name was not provided by any service files warning shell not running traceback most recent call last file py line 57 in init self shell gnomeshellfactory file py line 38 in getinstance instances cls cls file py line 123 in init v map int file py line 46 in version return js const config version file py line 39 in result output s js file line 148 in call flags 0 timeout none file py line 43 in function return args kwargs gerror the name was not provided by any service files warning could not list shell extensions traceback most recent call last file py line 62 in init extensions self extensions attributeerror shellthemetweak instance has no attribute shell gtk-critical assertion width 0 failed gtk-critical assertion width 0 failed gtk-critical assertion width 0 failed gtk-critical assertion width 0 failed gtk-critical assertion width 0 failed gtk-critical assertion width 0 failed gtk-critical assertion width 0 failed gtk-critical assertion width 0 failed gtk-critical assertion width 0 failed gtk-critical assertion width 0 failed gtk-critical assertion width 0 failed gtk-critical assertion width 0 failed gtk-critical assertion width 0 failed gtk-critical assertion width 0 failed gtk-critical assertion width 0 failed please help me in fixing this i have also restarted the computer many times it does not make a difference|true
how to make firefox use the newest java version which is already installed apparently i have openjdk 6 jre 6b27-1 ubuntu0 and 7 jre 7u25-2 ubuntu0 installed in parallel i do know why i have both of them i ca remember installing any of them manually however the firefox java plugin is occasionally reported to be out of date by some websites and it seems to me that it relies on jre 6 how can i make firefox use the newer version removing jre 6 seems like a bad idea when i attempted to do so in synaptic it appeared to me that a lot of software still relies on the older jre since removing it would have removed programs like jedit as well do i mix up stuff i 'm not even sure how the ff plugin interferes with the openjdk jre 's edit having tried even more the problem persists using update-alternatives config java i see that the default java version with status manual mode is already set to java 7 and java version returns 25 the file exists but still firefox shows the java 6 plugin when looking at about plugins to sum it up how do i make firefox use the icedtea plugin belonging to the default java version|how to install java plugin for firefox in ubuntu i want to download youtube videos so i use the website but it requires java plugin i installed java through terminal but it 's not giving any fruit so please help me in step by step or suggest another website or software which can easly download youtube videos thank you|true
how do i set the prompt to use two colors however one thing i liked about mint was that the terminal would usually show two colors everything from the left to the would be one color green i think and every then past the would be another is there a way to make this so with ubuntu|how do i change the color of my bash commands only in a terminal i 've played with color codes to jazz up my prompt but is there a way to change the color of what i type after said prompt to make my commands a little more distinctive in the scrollback i can leave an open color code tag which sort-of works not really it bleeds up to the first colored bit in the output which may or may not exist|true
tips to extend battery life for laptops and notebooks this question is present as a matter of historical interest while you are encouraged to help maintain its answers please understand that big list questions are not generally allowed on ask ubuntu and will be closed per the faq it is possible to greatly extend the usage time of a laptop or netbook running on battery by disabling various services and installing various packages what tricks or tips do people have for getting an extra hour or two out of their batteries perhaps one tip per answer|laptop battery draining faster without overheating issue i have a hp laptop with an amd graphics card and i have installed ubuntu alongside my window under ubuntu the laptop is quiet silent and smooth no overheating but the battery is draining very fast it only last for one hour max in windows it lasts for hours|true
how can i search for files in unity i 'm trying to use the dash instead of gnome-do but i ca find files find files only returns top results in gnome-do i was able to set some often-used directories to index for example i have a folder called toread that 's full of pdf files i could search for pdf then i can browse the pdf files in toread and open files without using my mouse ideally i want to replicate this functionality within the interface is this possible if not what 's the shortest way to do it clarifications files folders does not do what i want it only shows files i 've used recently i 'd like to be able to do this without using the mouse and without having to hit tab hundreds of times i do need my search to be indexed a file system crawl but only in the directories i set is fine|how do i track down a file 's location from unity search so my problem is that while installing eclipse i created some desktop files in different locations installing them all i was trying to solve a bug hence the need for repeatedly installing desktop files somewhere along the line i must have created one in an alternate directory but anyways my dilemma now is that when i search eclipse from unity search i get two icons in the results one is the one i wanted to use the desktop file with the correct settings arguments and the other is absolutely useless however for the life of me i ca figure out where the useless entry is located i 've tried just using nautilus 's search to find desktop files but it only gives me the correct desktop file i have no idea where the desktop with the incorrect information is located the only way i can locate it is through the search bar of unity i 'm reasonably sure that i 've created a soft link to it in my bin not sure though anyways my question here is whether there 's some way to locate files from unity search dragging the result into terminal doesnt seem to work and the search feature is supremely unhelpful concerning file paths subquestion with no real answer i 'm also looking for a better desktop environment i really hate having to make desktop files just to get a program into the unity toolbar and long for just being able to a program in like windows any help here anyways thanks|true
how do i hide a particular user from the lightdm login screen how do i hide a particular user from the login screen on a default install of and higher ie using lightdm|how to hide users from the user account list of the login screen in ubuntu possible duplicate how do i hide a particular user from the lightdm login screen i want to hide users from login screen i have tried to modify a file in but that folder does exist in my file system any idea|true
what should i do when ubuntu freezes all operating systems freeze sometimes and ubuntu is no exception what should i do to regain control when just one program stops responding nothing at all responds to mouse clicks or key presses the mouse stops moving entirely in what order should i try various solutions before deciding to pull the power plug what should i do when starting up ubuntu fails is there a diagnostic procedure i can follow|how to troubleshoot gpu freezes possible duplicate what should i do when ubuntu freezes so in advance i 'll just say i am a total linux newbie so be kind i just downloaded ubuntu and this is my first experience with linux i enjoy it so far and actually enjoy it except for when my computer freezes this has been quite often so far i 've done a little research and it seems my problem is with the gpu when it does freeze i can move the cursor but can not click on anything i also can not run alt f2 xkill so my only previous experience has been with windows and i would normally solve an issue like this with ctrl alt delete and just shut down the offending program i do not know how to do this in ubuntu and not even sure this would even work please help me if you can how do i deal with a freeze without having to resort to a hard shutdown i can not seem to run the computer over one hour without experiencing this issue i tried accessing my grub menu on startup but i ca even seem to do that also the only real program i have been running whenever this happens seems to be firefox thank you appreciate any help after running lspci grep vga command prompt vga compatible controller nvidia corporation c67 geforce 7150m nforce 630m rev a2|true
how to revert an update the latest xorg update was a big regression for me on a dual display setup is there a simple way to revert to the previous version i 'm on lucid lynx|thunderbird updates is there an easy way to uninstall an update to thunderbird in ubuntu|true
what is the correct way to install proprietary ati catalyst video drivers fglrx directly from amd i am planning on doing a fresh install of ubuntu and want to know what is the correct way to install ati catalyst video driver there are multiple valid answers for this question spanning over several versions of ubuntu for your convenience an index of each below etc|ubuntu issues with amd driver audio i am on ubuntu my graphics card is amd radeon hd4200 my sound card is a realtek hdmi i 've tried downloading and installing both drivers but nothing works graphics card when i run the run file from i get an error i check the fglrx-install log and it says this check if system has the tools required for installation fglrx installation requires that the system have kernel headers  h can not be found on this system one or more tools required for installation can not be found on the system install the required tools before installing the fglrx driver optionally run the installer with force option to install without the tools forcing install will disable amd hardware acceleration and may make your system unstable not recommended audio since my first install i 've had no audio i 've tried everything outlined in this site to no avail i 've download the linux drivers from realtek hdmi audio but have had no luck|true
at what time will the upcoming ubuntu release be made available every six months a new ubuntu version will be released does anyone know at which time this will be|when is precise pangolin being released possible duplicate when will the upcoming ubuntu release be made available when is precise pangolin the next lts being released it has been announced here|true
how do i get custom icon for apps in unity dash how do i assign an icon for programs which does have any specific icons ie vncviewer rdesktop etc today it appears as a gray icon with question mark on the middle as a default icon in unity launcher|how do i give my python shell an icon after i lock it to the unity laucher i wanted fast access to my python shell so i locked it to the launcher but the icon is just a question mark which i assume means it does have the necessary file for the sake of aesthetics i would like to give it one but i ca figure out how to that is i do know what directory i should put it in what type it should be though i suspect png or what size will it resize an oversized image to fit or crop or just mess up my dock  edit grammar|true
installing ubuntu on a pre-installed windows 8 64-bit system uefi supported i bought a computer with windows 8 pre-installed but i did like windows 8 so i decided to install ubuntu as a second operating system i 'm absolutely new to linux i have been using windows for all my life but i have read about ubuntu and linux in general and i think i 'll like it so i wanted to know how to install ubuntu on my pc with a pre-installed windows 8 on it can i do it with wubi or through the live what steps do i need to take to correctly install ubuntu|boot repair error occurred we were trying to install ubuntu in dual boot mode with windows uefi in my new hp laptop the installation of ubuntu was finished successfully but when i rebooted with secure boot disabled it is not showing any grub menu and directly going to windows so i tried boot-repair for this i plugged our usb drive back in and reboot so that the live version of ubuntu runs again then i used following command for boot repair sudo ppa sudo sed 's i  list sudo apt-get update sudo apt-get install y boot-repair boot-repair then i repaired the boot with the launched boot-repair window but it end with the following error message an error occurred during the repair please write on a paper the following url in case you still experience boot problem indicate this url to you can now reboot your computer please do not forget to make your bios boot on sda 1000gb disk i also send a mail to the given mail id please suggest a method to solve my problem thanks|true
are the alpha or beta releases stable than the daily builds i have some related questions in general are the alpha or beta releases stable than the daily builds if the answer to 1 is yes then if i install the and apt-get upgrade will i remain at the stability level of the or of the daily builds at this point is there any advantage to installing the over installing a daily image background i am debating whether to install or on a new machine|what difference between daily build and alpha 2 possible duplicate difference stability of and daily-live i have went into ubuntu website but have 2 vision one is daily build another one is alpha 2 what difference between daily build and alpha 2 which one i should download|true
how to copy an ubuntu install from one laptop to another i am going to change my machine from a laptop with ubuntu to another laptop where i am going to install ubuntu i am quite happy with the current system what i am afraid of is having to rebuild everything from 0 so what do people often do to clone an ubuntu system that may include the data packages shortcut settings |how do i make these files bootable from a drive i had copied the entire working bootable ubuntu 64bit cd to my hard drive its not an image or an iso file just selected the entire disc and dragged and dropped into my desktop that cd is now damaged and unusable and i do have an extra copy  downloading an entire 700 mb ubuntu iso package again is not really an option for me so please do suggest that the question is i have all the required file components which i copied in my hard drive how do i make these bootable from a cd or a usb drive i am not familiar with any non-gui cmd methods so please explain step by step in the easiest way ps i have tried converting these files into a single iso file with nero burning rom and tried burning the into a cd and usb flash configured the bios boot device to usb-fdd enabled the usb legacy option and restarted my pc with the usb  still it does nt ask for boot at startup i am on windows7ultimate |true
unable to install any packages due to unrecoverable fatal error diversions i am currently unable to install any packages i receive the following error dpkg unrecoverable fatal error aborting too-long line or missing newline in diversions i have tried various approaches sudo dpkg configure a sudo apt-get clean sudo dpkg-divert list sudo apt-get check sudo apt-get install f but all to no avail either the output was apparently normal or the error above was thrown i 'm stumped as to how to proceed and would appreciate any assistance if any further info is required just ask thanks for the reply i followed the suggestions and am now getting a different error reading database 50 dpkg unrecoverable fatal error aborting files list file for package libksane0 is missing final newline e sub-process returned an error code 2 here is the link for the current diversions and the old broken one i tried to reinstall libksane0 but the same error occurred|sudo aptitude upgrade error i get the following error when trying to upgrade sudo aptitude upgrade resolving dependencies the following new packages will be installed a generic-pae a generic-pae a the following packages will be upgraded apport apport-gtk build-essential firefox firefox-globalmenu glib-networking libssl1 libtotem0 linux-firmware openssl python-apport python-gst0 totem totem-common totem-mozilla totem-plugins 29 packages upgraded 3 newly installed 0 to remove and 5 not upgraded need to get 0 mb of archives after unpacking 180 mb will be used do you want to continue  extracting templates from packages 100 preconfiguring packages reading database 90 dpkg unrecoverable fatal error aborting files list file for package libgnome-keyring0 is missing final newline e sub-process returned an error code 2 a package failed to install trying to recover does anyone know how to fix thanks nudbot|true
locale reset lost settings due to some strange reason i 've lost some of my locale settings i 've managed to restore most of them using sudo dpkg-reconfigure locales perl warning setting locale failed perl warning please check that your locale settings language unset unset lang utf-8 are supported and installed on your system perl warning falling back to the standard locale c locale can not set to default locale no such file or directory locale can not set to default locale no such file or directory so i 'm stuck with one missing value locale locale can not set to default locale no such file or directory locale can not set to default locale no such file or directory lang utf-8 utf-8 utf-8 utf-8 utf-8 utf-8 utf-8 utf-8 utf-8 utf-8 utf-8 utf-8 utf-8 any idea how to restore them all thanks adam|perl warning setting locale fail possible duplicate locale reset lost settings everytime i try running a command i get this type of error now i am trying sudo apt-get dist-upgrade here is the output error i tried the 1st solution here i get this error while updating and installing software perl warning setting locale failed and it did work as for the second solution i tried the 1st command and it did work the 2nd command i did know where to put it exactly did he mean to put it inside the path or beneath it here is the output error sudo apt-get remove pinball sudo password for suhaib reading package lists done building dependency tree reading state information done the following packages were automatically installed and are no longer required libmikmod2 libsdl-image1 libsdl-mixer1 libwebp2 pinball-data use apt-get autoremove to remove them the following packages will be removed pinball 0 upgraded 0 newly installed 1 to remove and 0 not upgraded after this operation 411 kb disk space will be freed do you want to continue y perl warning setting locale failed perl warning please check that your locale settings language en unset utf-8 utf-8 utf-8 utf-8 utf-8 utf-8 utf-8 utf-8 utf-8 lang utf-8 are supported and installed on your system perl warning falling back to the standard locale c locale can not set to default locale no such file or directory locale can not set to default locale no such file or directory locale can not set to default locale no such file or directory reading database 234427 files and directories currently installed removing pinball processing triggers for man-db locale can not set to default locale no such file or directory locale can not set to default locale no such file or directory locale can not set to default locale no such file or directory processing triggers for bamfdaemon rebuilding processing triggers for processing triggers for gnome-menus here is my locale output locale locale can not set to default locale no such file or directory locale can not set to default locale no such file or directory locale can not set to default locale no such file or directory lang language utf-8 utf-8 utf-8 utf-8 utf-8 utf-8 utf-8 utf-8 utf-8 and my environment path sbin bin|true
dash search gives no result i just upgraded my ubuntu x86 to ubuntu x86 the upgrade completed without any errors since then i am unable to access any of the applications in the dash the dash seems to be empty when i search for some application like gedit it says sorry there is nothing that matches your search is there any way to fix it|ubuntu upgrade no programs in dash possible duplicate dash search gives no result i upgraded to ubuntu after being prompted every did as it should have so i think the install took a very long time so i did not pay too much attention to the install anyways i just logged in to my computer today ubuntu now installed and i have no programs to choose from the dash home has nothing in it i open the software center to find that it is no longer working properly either meaning the window opens but nothing works nothing is displayed and the search renders nothing at all the only programs that run are the default programs in the icon bar i have never seen such a problem with ubuntu before or linux for that matter i need to get this fixed asap|true
how do i install adobe flash player i have had significant problems with watching flash video in 64-bit ubuntu does anyone know of a good way to get flash running on the platform|youtube videos flash player not working ubuntu first of all i would like to mention i am new to non-windows os so please forgive if i am asking too questions here is my problem i just installed ubuntu and when tried to play a video in youtube it asks for plugin i have installed flash player plugin in mozilla still video are not playing as they have to its displayed as pfa the image a no lsb modules are available distributor id ubuntu description ubuntu lts release codename precise i have tried following ways to resolve it but nothing helped disabled plugins in crome ran sudo vi cfg and tried to edit it but it says no permission sudo apt-get install adobe-flashplugin and sudo apt-get install gecko-mediaplayer dpkg l egrep flash gnash swf spark result dpkg l egrep flash gnash swf spark ii gtk control panel for adobe flash player plugin version 11 ii adobe-flashplugin adobe flash player plugin version 11 rc flashplugin-installer ubuntu0 adobe flash player plugin installer how to fix this ps sorry unable to attach image as it says i need 10 reputations to post images|true
upgrading my wubi to i want to upgrade my current wubi installation ubuntu to ubuntu is this possible to do inside wubi or do i have delete wubi from windows therefore deleting my current ubuntu installation and then install via the wubi installer thanks|can i upgrade wubi from to possible duplicate upgrading my wubi to i already have wubi installed with ubuntu but want to upgrade it to lts do i need to remove wubi 1st can i grow the partition that wubi uses|true
can i skip over releases when upgrading i am currently using ubuntu i know there is a release but can i upgrade directly to could you walk me through the steps please|ubuntu to i have ubuntu and i have just heard about the new release of ubuntu i want to upgrade but the update manager has not said anything about a new version of ubuntu i do know how to upgrade if my update manager does say there 's a new version|true
how do i run executable scripts in nautilus when i double-click on a script in nautilus to run it the script just opens in my text editor with no option to run it using nautilus how do i run executable text files scripts|how to open nautilus file manager preferences please could you tell me where can i find the file manager preferences in ubuntu i want to run a sh file|true
how can i fix a 404 error when updating packages ppa seems to be constantly offline whenever i use sudo apt-get update this error is shown w failed to fetch 404 not found how do i fix these errors|update errors 404 e unable to parse package file possible duplicate how can i fix a 404 error using a ppa whenever i try to install or update anythin in ubuntu i am getting this list of errors some restricted universal and main packages show the result failed to fetch or 404 error or check your internet connection i have updated several times but the problem i have to add remove something from my source list please help this is the list of errors i am getting this is my source list i changed the server so now only one errors remains e unable to parse package file 1 where is the new mirror i am using|true
